model,model_label,subject_id,motion_coherence,prior_std,block_phase,n_trials,mean_believed_sd,median_believed_sd,p25_believed_sd,p75_believed_sd,mean_believed_alpha
hb_salma,HB-Salma,4,0.12,10,middle,97,26.70581536584172,26.153175706877022,24.91109811576756,28.072237651510576,
hb_salma,HB-Salma,4,0.12,20,early,139,42.510571531248594,41.458639449004124,33.82192337140661,48.31065217191846,
hb_salma,HB-Salma,4,0.12,20,late,123,40.54713168579427,39.05657843310353,34.46268951576937,47.21601521381593,
hb_salma,HB-Salma,4,0.12,20,middle,113,39.99753626881,38.51949933998135,33.19080453241085,45.84227048842662,
hb_salma,HB-Salma,4,0.12,40,early,126,61.45130306329937,62.922639633242575,52.65742231120223,71.56865459572658,
hb_salma,HB-Salma,4,0.12,40,late,116,62.07255005967182,61.21714800309162,51.425481497105785,72.9853338254193,
hb_salma,HB-Salma,4,0.12,40,middle,133,62.5130531047724,61.96619883778541,53.417421821467556,72.45359301537172,
hb_salma,HB-Salma,4,0.12,80,early,217,87.29386536465358,89.75355107847378,76.21310244877807,99.29022248810962,
hb_salma,HB-Salma,4,0.12,80,late,204,88.30203350760043,89.07180251548195,77.66721885006854,99.6052289520091,
hb_salma,HB-Salma,4,0.12,80,middle,219,87.67900784029639,88.39709737945273,78.83765737287705,98.82878299977457,
hb_salma,HB-Salma,4,0.24,10,early,50,31.776007643026343,28.093758362635796,26.41430206450624,33.79293165296464,
hb_salma,HB-Salma,4,0.24,10,late,45,28.058475921369645,27.259031260295963,25.76934165133499,30.12423743916884,
hb_salma,HB-Salma,4,0.24,10,middle,37,28.408747152855288,27.499399794929023,25.619076600218605,31.177518409067265,
hb_salma,HB-Salma,4,0.24,20,early,48,41.53594267346115,40.11918701550029,35.8617134035628,44.87321165473806,
hb_salma,HB-Salma,4,0.24,20,late,57,39.99491412350318,38.27491153414394,33.28323964640527,46.22039170806345,
hb_salma,HB-Salma,4,0.24,20,middle,60,40.81515623680919,39.11935023933215,32.49324227983947,50.568526878527514,
hb_salma,HB-Salma,4,0.24,40,early,55,63.13174255577622,63.653632263881114,50.406657959072156,76.63858158385372,
hb_salma,HB-Salma,4,0.24,40,late,52,60.847991405770664,62.8333134923342,50.2830475576114,68.81480676661154,
hb_salma,HB-Salma,4,0.24,40,middle,48,60.878720628785,62.35807532785486,48.659896330064214,71.45104366781362,
hb_salma,HB-Salma,4,0.24,80,early,91,85.74521877708642,88.31654258078936,77.24210816957452,96.78763125904064,
hb_salma,HB-Salma,4,0.24,80,late,100,89.6868688556969,91.37074791531462,81.5226033231028,98.48032586666871,
hb_salma,HB-Salma,4,0.24,80,middle,97,88.4353111799699,88.33353878929549,79.4168605429362,96.76994893921376,
hb_salma,HB-Salma,5,0.06,10,early,183,66.08302782633173,66.0815045709074,66.07786221954701,66.0815071341606,
hb_salma,HB-Salma,5,0.06,10,late,192,66.08124592463483,66.08150456462764,66.07786221235774,66.08150713415681,
hb_salma,HB-Salma,5,0.06,10,middle,160,66.0811052285031,66.08150456371995,66.07786221235774,66.08150713415552,
hb_salma,HB-Salma,5,0.06,20,early,178,66.09184939661891,66.08151478209535,66.08150456553153,66.09233523561207,
hb_salma,HB-Salma,5,0.06,20,late,177,66.09153579032883,66.08152722261775,66.08150456554151,66.09233521790745,
hb_salma,HB-Salma,5,0.06,20,middle,162,66.09332950788114,66.08694499017022,66.08150713415681,66.10998200103411,
hb_salma,HB-Salma,5,0.06,40,early,199,66.12575808673971,66.09238538511161,66.0815441312867,66.13398361942822,
hb_salma,HB-Salma,5,0.06,40,late,197,66.12059803768732,66.09238538692102,66.08154412147819,66.13396281210686,
hb_salma,HB-Salma,5,0.06,40,middle,204,66.12205576371012,66.10998457343885,66.08154416226222,66.1339836218341,
hb_salma,HB-Salma,5,0.06,80,early,386,66.21681059962641,66.16351323011213,66.10998456636784,66.31650562045014,
hb_salma,HB-Salma,5,0.06,80,late,414,66.22908760664873,66.16347457920921,66.09252339099481,66.35766918763535,
hb_salma,HB-Salma,5,0.06,80,middle,384,66.21889173918761,66.16346260412755,66.09265294447377,66.31661974161331,
hb_salma,HB-Salma,5,0.12,10,early,116,66.0808067359707,66.08150456372313,66.07786221416804,66.08150713415553,
hb_salma,HB-Salma,5,0.12,10,late,118,66.08155323099265,66.08150456553024,66.07786221416835,66.08150713415648,
hb_salma,HB-Salma,5,0.12,10,middle,134,66.08068266112295,66.08150456372123,66.07786221416707,66.08150713234652,
hb_salma,HB-Salma,5,0.12,20,early,120,66.08978464075952,66.08152721993171,66.08150456372093,66.09233521253418,
hb_salma,HB-Salma,5,0.12,20,late,126,66.08952956824028,66.0815147673604,66.08150521785794,66.09232760040999,
hb_salma,HB-Salma,5,0.12,20,middle,129,66.09295914762416,66.08154416223297,66.0815045655353,66.09234766166841,
hb_salma,HB-Salma,5,0.12,40,early,154,66.12061561499304,66.09243621391624,66.08152722261775,66.13397839179649,
hb_salma,HB-Salma,5,0.12,40,late,155,66.12240206739357,66.10998468353398,66.08155457284383,66.13400768511072,
hb_salma,HB-Salma,5,0.12,40,middle,138,66.12964431722624,66.10998457610762,66.08167363965804,66.1634043093949,
hb_salma,HB-Salma,5,0.12,80,early,289,66.21189705043295,66.16344192882153,66.09249406983102,66.31649792019385,
hb_salma,HB-Salma,5,0.12,80,late,251,66.2177894787496,66.16344181734928,66.0926132039294,66.3166482289013,
hb_salma,HB-Salma,5,0.12,80,middle,285,66.2165190574616,66.16354161795306,66.0925518154811,66.31650550677139,
hb_salma,HB-Salma,5,0.24,10,early,65,66.08060467823036,66.0815045709061,66.07786221416708,66.08150713415681,
hb_salma,HB-Salma,5,0.24,10,late,54,66.08089314423194,66.08150456553088,66.07786221416707,66.08150713415681,
hb_salma,HB-Salma,5,0.24,10,middle,67,66.08187162865927,66.08150456553025,66.07786221416708,66.08150713415553,
hb_salma,HB-Salma,5,0.24,20,early,50,66.09518073840451,66.08152099937814,66.08150713279814,66.10998393016504,
hb_salma,HB-Salma,5,0.24,20,late,45,66.09129077146912,66.0815272172419,66.08150456553024,66.09233521075349,
hb_salma,HB-Salma,5,0.24,20,middle,55,66.09016453519378,66.08151478805596,66.0797018883556,66.09233522668123,
hb_salma,HB-Salma,5,0.24,40,early,55,66.11682875370016,66.09234771940922,66.08151477176054,66.13395857120307,
hb_salma,HB-Salma,5,0.24,40,late,56,66.1311937730774,66.10998457251004,66.08152722132948,66.14130329708608,
hb_salma,HB-Salma,5,0.24,40,middle,69,66.12367203124083,66.10998458047646,66.0923352532677,66.13398360211954,
hb_salma,HB-Salma,5,0.24,80,early,135,66.22600329276041,66.16357082732603,66.09250884203934,66.35770413319118,
hb_salma,HB-Salma,5,0.24,80,late,145,66.22543095992306,66.19752559666561,66.10998479536215,66.31655515471628,
hb_salma,HB-Salma,5,0.24,80,middle,142,66.22107975518318,66.16349994200627,66.09238548859543,66.31659890726189,
hb_salma,HB-Salma,6,0.06,10,early,234,17.823537441069327,14.831670994216335,13.603198398906263,16.818147993886903,
hb_salma,HB-Salma,6,0.06,10,late,270,14.655308828324364,14.22026860198228,13.220884125599436,15.777330362061614,
hb_salma,HB-Salma,6,0.06,10,middle,245,14.80503185403008,14.419540036584623,13.190471920609713,15.981313678623655,
hb_salma,HB-Salma,6,0.06,20,early,236,31.695549710274147,30.012265649900748,24.82924453084518,35.61886575492415,
hb_salma,HB-Salma,6,0.06,20,late,237,26.554606409217616,26.19006407926046,22.625240417176943,29.88463124408622,
hb_salma,HB-Salma,6,0.06,20,middle,234,26.53874447316902,25.72254607784833,22.421046963567722,29.77558737627123,
hb_salma,HB-Salma,6,0.06,40,early,240,51.932942963947994,49.494798560414964,41.56372117582081,60.64350584597716,
hb_salma,HB-Salma,6,0.06,40,late,226,50.355340167722275,49.35112831371063,41.013033904942326,58.90252217470234,
hb_salma,HB-Salma,6,0.06,40,middle,227,52.98297521634857,53.11592813510864,44.44164561267012,60.67824237443999,
hb_salma,HB-Salma,6,0.06,80,early,487,96.07942807847132,98.29661629535529,87.64324781043157,107.01691142718926,
hb_salma,HB-Salma,6,0.06,80,late,519,93.67129581194324,95.04916280756711,83.9987720697116,105.15332278918682,
hb_salma,HB-Salma,6,0.06,80,middle,520,99.24672473677415,100.42116107746767,90.31600881632016,110.0850414449247,
hb_salma,HB-Salma,6,0.12,10,early,191,20.706953341903603,15.328792621279483,13.771454187148652,18.723565706843168,
hb_salma,HB-Salma,6,0.12,10,late,157,14.735276691246575,14.391593002520771,13.09528188505816,16.19590097410161,
hb_salma,HB-Salma,6,0.12,10,middle,170,14.6962755863261,14.374491177911572,13.035749984653883,15.827569533847663,
hb_salma,HB-Salma,6,0.12,20,early,177,30.46839666028535,28.244245687994447,24.53239401085007,33.676494896325394,
hb_salma,HB-Salma,6,0.12,20,late,173,27.280937580889535,26.736582212991195,23.44604686194177,29.85067421756107,
hb_salma,HB-Salma,6,0.12,20,middle,175,26.70789123440942,25.30471187013503,21.59035781329292,30.235950192046367,
hb_salma,HB-Salma,6,0.12,40,early,164,50.721038390045315,50.743387742120035,39.76374733791356,57.69264298708161,
hb_salma,HB-Salma,6,0.12,40,late,178,51.020750846978835,51.40174378592153,42.0812198762259,58.72593279728043,
hb_salma,HB-Salma,6,0.12,40,middle,176,52.6663627364793,52.23502412009957,44.169554857758996,61.49126579189587,
hb_salma,HB-Salma,6,0.12,80,early,373,95.00769183676951,98.81948236605156,87.11269021637408,106.21469610068242,
hb_salma,HB-Salma,6,0.12,80,late,353,92.86639440281557,95.8765144889033,82.71864627958833,104.91886461350248,
hb_salma,HB-Salma,6,0.12,80,middle,324,99.47438594200976,102.4393787912829,90.07519400908421,109.58261558285162,
hb_salma,HB-Salma,6,0.24,10,early,93,19.28372222433452,15.267209304518765,13.598854919089876,17.407708862847116,
hb_salma,HB-Salma,6,0.24,10,late,91,14.695681178951984,14.16757003163522,13.252220135090893,16.089586522932457,
hb_salma,HB-Salma,6,0.24,10,middle,96,14.673975235543319,14.12906804261967,13.151691364685123,15.920737126524111,
hb_salma,HB-Salma,6,0.24,20,early,63,33.711813477131834,30.7311095661193,25.268388158748962,35.947248041758726,
hb_salma,HB-Salma,6,0.24,20,late,66,26.30167137017646,25.691533089372562,21.54974389151591,30.218553457368856,
hb_salma,HB-Salma,6,0.24,20,middle,67,26.442069283035945,26.316382451594606,21.590382864207776,30.44286075177999,
hb_salma,HB-Salma,6,0.24,40,early,65,48.21731036125946,46.81264205751457,38.562123473126654,53.92102793485983,
hb_salma,HB-Salma,6,0.24,40,late,65,51.29002132174595,49.7291142074798,42.714455813379374,60.4959318150438,
hb_salma,HB-Salma,6,0.24,40,middle,73,52.472355803027995,51.25851893238913,44.5043285119169,61.97748593706439,
hb_salma,HB-Salma,6,0.24,80,early,190,94.39409724490541,97.3984304677584,86.36012004281025,106.84428085391593,
hb_salma,HB-Salma,6,0.24,80,late,178,93.68121036056249,95.49483112132445,84.27985017042987,104.02392133485833,
hb_salma,HB-Salma,6,0.24,80,middle,220,100.066064302331,102.45159673331784,92.90527240810671,109.87087736119895,
hb_salma,HB-Salma,7,0.06,10,early,170,28.882298257559373,26.92103045426746,25.152245551915176,30.947728954410728,
hb_salma,HB-Salma,7,0.06,10,late,182,27.64390085665364,26.580059149340112,25.188065770861627,29.54602307332345,
hb_salma,HB-Salma,7,0.06,10,middle,183,26.60382863215082,25.885087608732956,24.644487164620955,27.54918525109451,
hb_salma,HB-Salma,7,0.06,20,early,195,42.22817482650048,39.954319743368316,34.13530465472493,46.95496312117878,
hb_salma,HB-Salma,7,0.06,20,late,221,40.425499165652745,40.07642977874209,34.48185468229542,45.49997279563395,
hb_salma,HB-Salma,7,0.06,20,middle,208,41.13069143498618,40.04027047134636,34.5448065710959,46.47255582819772,
hb_salma,HB-Salma,7,0.06,40,early,152,61.99629331849237,61.79427299288996,52.95008113946644,70.53417579613699,
hb_salma,HB-Salma,7,0.06,40,late,170,61.17545053136182,61.36548008459211,51.421439216214324,71.01708717503689,
hb_salma,HB-Salma,7,0.06,40,middle,177,62.33928002196391,62.871415041438766,53.96496494660305,70.44515020396122,
hb_salma,HB-Salma,7,0.06,80,early,397,89.36039110381938,91.7020864878604,79.84840709045997,101.0201802989216,
hb_salma,HB-Salma,7,0.06,80,late,394,92.46547285785026,92.65847360970349,83.52516345373365,103.86239529068548,
hb_salma,HB-Salma,7,0.06,80,middle,393,91.27762551554642,93.00809293590379,81.95932260699126,102.52901256409211,
hb_salma,HB-Salma,7,0.12,10,early,119,29.62034152469377,27.376881923166458,25.684485921404395,30.718656692233793,
hb_salma,HB-Salma,7,0.12,10,late,127,26.785800203434963,26.395875445058405,24.458146817872066,27.47347093169839,
hb_salma,HB-Salma,7,0.12,10,middle,122,26.816956122735455,26.203706292190436,24.43338761161257,28.329648216624737,
hb_salma,HB-Salma,7,0.12,20,early,164,42.66682963314955,40.21039760297936,34.944710394566854,46.49003581683117,
hb_salma,HB-Salma,7,0.12,20,late,135,41.00327846450996,39.68454711781285,34.938660767428,45.94755601166631,
hb_salma,HB-Salma,7,0.12,20,middle,151,38.908274791186386,38.01517181549632,33.493252464171846,43.572446100462344,
hb_salma,HB-Salma,7,0.12,40,early,131,62.79519280584651,61.18060439701559,51.75567118778195,72.79431313920671,
hb_salma,HB-Salma,7,0.12,40,late,125,61.06807508403014,60.861520143979945,53.054169755579636,68.39333636240623,
hb_salma,HB-Salma,7,0.12,40,middle,116,62.249947879574165,61.87866332337329,54.7604148554255,69.0497027265168,
hb_salma,HB-Salma,7,0.12,80,early,271,88.65410278508753,91.01010962252303,77.56367480768364,101.69646638620296,
hb_salma,HB-Salma,7,0.12,80,late,283,93.83164153601113,95.11729662022448,85.59371779852913,103.66837235313477,
hb_salma,HB-Salma,7,0.12,80,middle,271,88.3303678754939,88.69053583462119,77.62225700821304,99.54292028924283,
hb_salma,HB-Salma,7,0.24,10,early,75,28.291095703520536,26.637018032386173,24.825204772778996,31.00722941654859,
hb_salma,HB-Salma,7,0.24,10,late,55,27.080215997133163,26.57697316323432,24.837647345532865,28.261801014079055,
hb_salma,HB-Salma,7,0.24,10,middle,56,26.86855611560576,26.13600074200747,24.767275389530415,28.386804669894577,
hb_salma,HB-Salma,7,0.24,20,early,61,43.15756626399643,42.750042453959814,37.28510336445345,49.191073289972884,
hb_salma,HB-Salma,7,0.24,20,late,64,39.61909942875613,39.13874740627506,32.38588302566075,45.92726895895724,
hb_salma,HB-Salma,7,0.24,20,middle,58,39.924203082226164,39.41204161153412,35.19121516172583,44.10626583455465,
hb_salma,HB-Salma,7,0.24,40,early,56,60.93846869033573,60.51713873717766,53.078073131868784,69.13452491573888,
hb_salma,HB-Salma,7,0.24,40,late,44,58.16221846081805,56.61461395083279,50.68576955764263,65.63139687285219,
hb_salma,HB-Salma,7,0.24,40,middle,49,61.91892893544814,60.35688004934454,54.73801690506304,71.20055605417406,
hb_salma,HB-Salma,7,0.24,80,early,142,91.35380856537937,92.46382745732718,83.2851296466564,100.54308992478836,
hb_salma,HB-Salma,7,0.24,80,late,133,92.65460163856633,95.11085069158234,84.37860944656963,101.34815876134252,
hb_salma,HB-Salma,7,0.24,80,middle,147,90.81167158104554,90.42926489410154,81.2489293350869,101.92784174116872,
hb_salma,HB-Salma,8,0.06,10,early,181,23.66376645105819,16.17152984246758,10.868711705234785,31.293054041653722,
hb_salma,HB-Salma,8,0.06,10,late,176,10.197360245557826,10.206496453979643,9.492117007865156,10.853948972712807,
hb_salma,HB-Salma,8,0.06,10,middle,178,11.065309627967897,10.881036271393974,10.185258369916234,11.504919999297117,
hb_salma,HB-Salma,8,0.06,20,early,207,39.993713107373466,34.04063294582979,28.09680560212146,47.781630807474855,
hb_salma,HB-Salma,8,0.06,20,late,204,20.56269799978565,20.53486997927247,19.402627999141437,21.734855745555688,
hb_salma,HB-Salma,8,0.06,20,middle,213,21.12010604146192,20.83473061491107,19.70614493454267,22.199480515011373,
hb_salma,HB-Salma,8,0.06,40,early,173,37.532906010535214,36.460510572181725,31.009331767857883,40.43542623350482,
hb_salma,HB-Salma,8,0.06,40,late,166,40.564567609233954,40.33155874606193,38.0059409131631,43.25918380989949,
hb_salma,HB-Salma,8,0.06,40,middle,160,37.55674308298771,37.5235790001474,34.542704677049045,40.577773192989085,
hb_salma,HB-Salma,8,0.06,80,early,386,74.20911281683054,76.08252701508674,64.8714272141101,85.97622936765717,
hb_salma,HB-Salma,8,0.06,80,late,425,88.83954225733301,87.6863272270984,78.86067364296534,97.60958858560504,
hb_salma,HB-Salma,8,0.06,80,middle,373,84.32442555471987,84.01800052013519,75.5716637195163,92.44416936537907,
hb_salma,HB-Salma,8,0.12,10,early,124,22.380271013336987,15.059232391740409,10.880314356767224,27.866317559075362,
hb_salma,HB-Salma,8,0.12,10,late,122,10.338194209720992,10.371337616256653,9.869366215878767,10.964383128619268,
hb_salma,HB-Salma,8,0.12,10,middle,122,11.069339822282156,10.844317539529385,10.277097951989123,11.497776583264304,
hb_salma,HB-Salma,8,0.12,20,early,157,38.40249285143053,32.7176574621405,27.4674740501249,44.82676593406695,
hb_salma,HB-Salma,8,0.12,20,late,141,20.303773431061536,20.174772098523352,18.83740554172754,21.589901871686187,
hb_salma,HB-Salma,8,0.12,20,middle,152,21.318110077908837,21.46605883587445,20.030572233190988,22.569742865256792,
hb_salma,HB-Salma,8,0.12,40,early,125,36.30717924479322,36.19155861312175,30.28998426935075,40.1370538133732,
hb_salma,HB-Salma,8,0.12,40,late,125,40.48578875698302,40.46482242091796,37.91169169455038,42.97425264599897,
hb_salma,HB-Salma,8,0.12,40,middle,122,37.98572045987454,38.2670775830633,35.36842030462925,40.60427058217478,
hb_salma,HB-Salma,8,0.12,80,early,281,73.83715354150283,75.79040990294665,63.44321466628614,84.82144970509209,
hb_salma,HB-Salma,8,0.12,80,late,267,86.86069877422378,84.23688931067383,77.89841210920287,96.25275467346376,
hb_salma,HB-Salma,8,0.12,80,middle,277,83.59549813834896,83.15934248727729,74.18186467160162,92.23075236443502,
hb_salma,HB-Salma,8,0.24,10,early,59,24.417537418593955,17.244981176538396,10.802349164912965,29.8049673963693,
hb_salma,HB-Salma,8,0.24,10,late,66,10.403810568314336,10.379270914168487,9.6797378589383,11.021832941125572,
hb_salma,HB-Salma,8,0.24,10,middle,61,10.98924135909723,10.989584649761868,10.119339387684311,11.579025128145418,
hb_salma,HB-Salma,8,0.24,20,early,56,41.746927988025256,34.90392175426466,26.67619290044692,53.77903759190388,
hb_salma,HB-Salma,8,0.24,20,late,75,20.381434626907506,20.61102734406809,19.242067578335156,21.587992432314184,
hb_salma,HB-Salma,8,0.24,20,middle,52,21.300391194205268,21.19880281314085,19.651066302498535,22.60520190421927,
hb_salma,HB-Salma,8,0.24,40,early,41,37.0173670635221,35.66656013290635,29.680471981068944,40.466461329861055,
hb_salma,HB-Salma,8,0.24,40,late,48,41.65141858577431,41.36141556135852,39.2218871244579,43.44122148186666,
hb_salma,HB-Salma,8,0.24,40,middle,60,38.180113812991216,37.91572807461482,35.49828661394481,41.19037606449981,
hb_salma,HB-Salma,8,0.24,80,early,143,75.04311120627918,76.47426744571082,66.07070025296258,86.19640625216248,
hb_salma,HB-Salma,8,0.24,80,late,118,89.2929456544232,88.48007852184922,80.575747777819,98.06250353265125,
hb_salma,HB-Salma,8,0.24,80,middle,161,83.72586235610054,83.32251604971333,73.37920817809137,92.886195359715,
hb_salma,HB-Salma,9,0.06,10,early,293,35.66805263565995,33.271533635084694,31.589055226242433,36.39522591491215,
hb_salma,HB-Salma,9,0.06,10,late,288,34.28949681536689,33.82368320865456,32.037322642557726,35.49119436442895,
hb_salma,HB-Salma,9,0.06,10,middle,275,34.02351675583965,33.3672728717446,31.764371789681512,35.147689573129284,
hb_salma,HB-Salma,9,0.06,20,early,277,48.15902804772183,47.12740788226671,40.9882699037088,54.19906100138448,
hb_salma,HB-Salma,9,0.06,20,late,284,45.545295194335814,44.35743154161603,39.2012672536999,50.94972816990434,
hb_salma,HB-Salma,9,0.06,20,middle,247,43.76459794412619,42.56443248481818,37.69867164498572,49.22450980134081,
hb_salma,HB-Salma,9,0.06,40,early,263,64.74923200400904,64.23346167019166,55.799083050496506,73.94111943673876,
hb_salma,HB-Salma,9,0.06,40,late,262,64.04122322571547,63.765163101820576,55.031102115521364,73.31080095308957,
hb_salma,HB-Salma,9,0.06,40,middle,267,63.12486713844923,63.31428622725214,54.287832904018835,71.88295892488759,
hb_salma,HB-Salma,9,0.06,80,early,560,92.35120505314897,94.28094776513828,82.89773224486434,103.2417414807453,
hb_salma,HB-Salma,9,0.06,80,late,596,90.9250803046758,91.09776421807709,81.00872448621881,101.95652422680759,
hb_salma,HB-Salma,9,0.06,80,middle,588,91.28784005305177,92.88806160219892,80.43284094563809,102.93717668240951,
hb_salma,HB-Salma,9,0.12,10,early,201,35.480217805753846,33.5246439227618,31.67296080221502,36.51198417067775,
hb_salma,HB-Salma,9,0.12,10,late,197,34.34561239262317,33.68909070838209,32.08156412416361,35.37545879731549,
hb_salma,HB-Salma,9,0.12,10,middle,194,33.980983884056606,33.734134149645165,32.053866001950695,34.71574567793842,
hb_salma,HB-Salma,9,0.12,20,early,201,47.903331229285286,47.027753849161236,40.11012321381086,54.55030748331163,
hb_salma,HB-Salma,9,0.12,20,late,180,45.575765458057965,44.18584444218051,38.7486016862937,51.158170122808386,
hb_salma,HB-Salma,9,0.12,20,middle,219,43.340194795128916,41.3266589865293,36.68416377959078,48.92027124016445,
hb_salma,HB-Salma,9,0.12,40,early,188,63.63697015903028,63.89799912376314,54.11813105606518,72.34759208507248,
hb_salma,HB-Salma,9,0.12,40,late,193,64.10599131253431,64.82165215566002,55.59172573294577,73.64861120500973,
hb_salma,HB-Salma,9,0.12,40,middle,211,62.371684135745184,61.39475213711711,51.90862229938087,72.26300510786783,
hb_salma,HB-Salma,9,0.12,80,early,418,91.82581360584777,93.59230856487392,83.00883502046614,103.04507025786428,
hb_salma,HB-Salma,9,0.12,80,late,397,90.55565771343575,93.00430167869487,79.80396455838202,102.42029545841154,
hb_salma,HB-Salma,9,0.12,80,middle,385,91.2102988196535,91.96666762682268,82.75581876573885,103.0809627579765,
hb_salma,HB-Salma,9,0.24,10,early,98,34.840128745750235,33.344106873715546,31.91249160344598,35.26569472620394,
hb_salma,HB-Salma,9,0.24,10,late,107,34.42510235376645,33.68214268833264,32.16567695186969,35.4086527369067,
hb_salma,HB-Salma,9,0.24,10,middle,115,33.905243632137356,33.654988584531324,31.77287463137006,35.08222162520471,
hb_salma,HB-Salma,9,0.24,20,early,66,45.87399933567918,44.235843918861406,37.69820583830958,51.984443167556435,
hb_salma,HB-Salma,9,0.24,20,late,80,47.046110197179544,45.93303341058457,40.07631333296776,52.69180048472318,
hb_salma,HB-Salma,9,0.24,20,middle,78,44.31444273201351,42.12387625076131,37.97131246803419,49.93011411830274,
hb_salma,HB-Salma,9,0.24,40,early,85,65.141305850883,66.64381659702437,54.84294023615168,72.62373242027961,
hb_salma,HB-Salma,9,0.24,40,late,81,64.01310724525071,62.999742669257834,52.11691305684094,75.70549235162098,
hb_salma,HB-Salma,9,0.24,40,middle,66,61.767294106459524,61.25076755526551,51.115430907848584,71.39551085140788,
hb_salma,HB-Salma,9,0.24,80,early,222,90.97052493091203,93.18820417736714,79.67084009788948,103.62833462440693,
hb_salma,HB-Salma,9,0.24,80,late,207,89.90563019960072,90.48949931897442,79.18792916295004,100.28894627323895,
hb_salma,HB-Salma,9,0.24,80,middle,243,91.0233615025975,92.82454811544972,81.58931684153416,102.07555222120389,
hb_salma,HB-Salma,10,0.06,10,early,220,19.090154590533928,16.426845927023734,15.059317299862126,19.167145445136335,
hb_salma,HB-Salma,10,0.06,10,late,207,16.57152581884608,16.069338384675074,14.780890455132667,17.953212881443836,
hb_salma,HB-Salma,10,0.06,10,middle,215,16.376347858578704,15.620862907656116,14.667676448582537,17.882910286808404,
hb_salma,HB-Salma,10,0.06,20,early,167,33.87134536350061,30.8302648804284,26.221852787659977,36.4575448745974,
hb_salma,HB-Salma,10,0.06,20,late,169,28.675884121736694,27.644693075777557,23.83809455131735,33.846829130803414,
hb_salma,HB-Salma,10,0.06,20,middle,170,30.63484925854078,28.9496363619215,24.91492180122721,35.35729505959826,
hb_salma,HB-Salma,10,0.06,40,early,205,55.205578641152606,52.9151942378498,44.706148217365374,65.17306795789078,
hb_salma,HB-Salma,10,0.06,40,late,185,54.34479848066872,53.02734622299055,44.24219927724588,63.21126883034273,
hb_salma,HB-Salma,10,0.06,40,middle,204,53.39913402655392,51.28294929312689,43.54589824592026,62.32197786723917,
hb_salma,HB-Salma,10,0.06,80,early,415,95.0941403311213,98.44373814428471,83.88740093423286,109.25187167043299,
hb_salma,HB-Salma,10,0.06,80,late,388,95.8050118766372,96.9919240603227,86.91469443641232,106.41613916638424,
hb_salma,HB-Salma,10,0.06,80,middle,396,96.99419672263187,99.41039064719922,87.74560381879147,108.81197669973773,
hb_salma,HB-Salma,10,0.12,10,early,144,19.567241033109557,16.14467435192607,15.190138913148187,18.627388765553228,
hb_salma,HB-Salma,10,0.12,10,late,169,16.435747717708836,15.966267240124534,14.97869719634677,17.819925799526523,
hb_salma,HB-Salma,10,0.12,10,middle,131,16.666652484044548,16.06939692219397,14.969235883538,18.024132803330204,
hb_salma,HB-Salma,10,0.12,20,early,120,32.22480688042907,30.711705907934245,25.934292375282542,35.83920235502316,
hb_salma,HB-Salma,10,0.12,20,late,138,28.199906935753223,28.51234852107865,23.25938948734646,32.06713644887468,
hb_salma,HB-Salma,10,0.12,20,middle,117,31.063425010306823,29.42069916602415,25.570752695369148,36.19455285529109,
hb_salma,HB-Salma,10,0.12,40,early,142,54.46443171402505,54.92942688864762,45.382109372839935,62.482799354464575,
hb_salma,HB-Salma,10,0.12,40,late,154,54.294533634667815,51.92078989918207,42.041945766939406,64.11766150413656,
hb_salma,HB-Salma,10,0.12,40,middle,148,53.13586178618527,51.81115381878581,43.69660607482043,63.15583134624468,
hb_salma,HB-Salma,10,0.12,80,early,257,94.13813865107504,96.89460901226325,84.14988693771996,107.14808400951605,
hb_salma,HB-Salma,10,0.12,80,late,275,94.531527797181,95.95906975177066,85.08128494599077,106.38186890718376,
hb_salma,HB-Salma,10,0.12,80,middle,293,96.6113375514977,98.59109910512726,87.98067637739365,106.85957517274906,
hb_salma,HB-Salma,10,0.24,10,early,80,19.91886873948625,15.877651533866802,14.91708630672781,19.282237736328923,
hb_salma,HB-Salma,10,0.24,10,late,68,16.662936995224133,16.127695275293824,14.711844939220683,18.409758489882122,
hb_salma,HB-Salma,10,0.24,10,middle,92,16.66566032631539,16.028594203057423,14.868968041510156,18.243371294323648,
hb_salma,HB-Salma,10,0.24,20,early,53,32.98831003670679,30.909995385248997,25.413416974316462,35.42092430094625,
hb_salma,HB-Salma,10,0.24,20,late,33,30.239937116007944,30.684871094035692,24.45362721933812,36.14047375742016,
hb_salma,HB-Salma,10,0.24,20,middle,54,30.839228805881252,29.02684906118021,24.06347565588508,35.98903748641661,
hb_salma,HB-Salma,10,0.24,40,early,55,52.30135494251337,49.50144794803907,39.89216354514821,65.63097100982789,
hb_salma,HB-Salma,10,0.24,40,late,63,53.65683271456697,50.79268971741488,44.51920923946997,63.63026545627694,
hb_salma,HB-Salma,10,0.24,40,middle,56,49.64323527405109,49.41382356386808,40.276767249916695,56.84115774942347,
hb_salma,HB-Salma,10,0.24,80,early,153,93.58170181479586,95.8353333334475,82.98437144631937,107.70824970464713,
hb_salma,HB-Salma,10,0.24,80,late,162,96.18790713941708,97.62034546229157,87.30924566172388,106.50357064619048,
hb_salma,HB-Salma,10,0.24,80,middle,147,96.08542707197174,99.1915408573662,85.74527581870171,107.00145705658326,
