subject_id,session_id,run_id,trial_index,motion_direction,estimate_deg,prior_mean,prior_std,motion_coherence,prior_kappa_t,predicted_estimate_deg,p_observed,observed_error_from_motion,predicted_error_from_motion,smoke_trial_order,block_id,trials_into_block,prev_prior_std,prior_std_change,simulated_error_from_motion,abs_simulated_error_from_motion,abs_predicted_error_from_motion,log_probability_of_simulated_response
1,6,30,6,55.0,44.08101164855562,225.0,80.0,0.06,7.489740665729749,67.0,0.008387654285984947,-10.918988351444398,12.0,267,30,6,10.0,70.0,-10.918988351444398,10.918988351444398,12.0,-4.780994382101214
1,6,30,7,225.0,215.74546691078933,225.0,80.0,0.12,7.473431917424284,225.0,0.018152672719540658,-9.254533089210668,0.0,268,30,7,10.0,70.0,-9.254533089210668,9.254533089210668,0.0,-4.008937471837598
1,6,30,8,355.0,316.5654270219398,225.0,80.0,0.06,7.457264783017864,321.0,0.020441301278759844,-38.4345729780602,-34.0,269,30,8,10.0,70.0,-38.4345729780602,38.4345729780602,34.0,-3.890197852328643
1,6,30,9,195.0,195.7363032121744,225.0,80.0,0.12,7.441238032833263,201.0,0.020146914129731606,0.7363032121743913,6.0,270,30,9,10.0,70.0,0.7363032121743913,0.7363032121743913,6.0,-3.9047041472437978
1,7,31,1,195.0,196.83823822298606,225.0,20.0,0.06,30.466097177733882,216.0,0.011025943272773134,1.8382382229860639,21.0,271,31,1,80.0,-60.0,1.8382382229860639,1.8382382229860639,21.0,-4.507504303687926
1,7,31,2,225.0,244.65924497024338,225.0,20.0,0.24,30.49827652182445,225.0,0.010660794029346776,19.65924497024338,0.0,272,31,2,80.0,-60.0,19.65924497024338,19.65924497024338,0.0,-4.541182376212929
1,7,31,3,225.0,228.74517504130196,225.0,20.0,0.06,30.5301764427306,225.0,0.020650433533007457,3.7451750413019624,0.0,273,31,3,80.0,-60.0,3.7451750413019624,3.7451750413019624,0.0,-3.880018965460972
1,7,31,4,215.0,211.15476108432904,225.0,20.0,0.06,30.56179936677015,222.0,0.017141852614722928,-3.8452389156709614,7.0,274,31,4,80.0,-60.0,-3.8452389156709614,3.8452389156709614,7.0,-4.0662322844468
1,7,31,5,195.0,200.5851772843574,225.0,20.0,0.24,30.59314769919245,206.0,0.020088368523541632,5.5851772843574,11.0,275,31,5,80.0,-60.0,5.5851772843574,5.5851772843574,11.0,-3.9076143118380586
1,7,31,6,215.0,194.629535535966,225.0,20.0,0.06,30.624223824361337,222.0,0.005749752309863567,-20.370464464034,7.0,276,31,6,80.0,-60.0,-20.370464464034,20.370464464034,7.0,-5.158598501646166
1,7,31,7,235.0,237.9566205736125,225.0,20.0,0.24,30.65503010593647,231.0,0.01940972675827351,2.956620573612497,-4.0,277,31,7,80.0,-60.0,2.956620573612497,2.956620573612497,4.0,-3.9419809592690065
1,7,31,8,205.0,185.85075265896748,225.0,20.0,0.24,30.68556888705312,213.0,0.005866037746423417,-19.14924734103252,8.0,278,31,8,80.0,-60.0,-19.14924734103252,19.14924734103252,8.0,-5.13857587366691
1,7,31,9,245.0,238.32177154882993,225.0,20.0,0.06,30.7158424905004,231.0,0.019228435189958877,-6.678228451170071,-14.0,279,31,9,80.0,-60.0,-6.678228451170071,6.678228451170071,14.0,-3.951365096069515
1,7,32,1,285.0,313.71455317385517,225.0,80.0,0.24,9.317453579938508,277.0,0.002259300570848791,28.714553173855165,-8.0,280,32,1,20.0,60.0,28.714553173855165,28.714553173855165,8.0,-6.09269999552267
1,7,32,2,245.0,172.84321639072584,225.0,80.0,0.24,9.285274235847941,242.0,0.00037023305999537903,-72.15678360927416,-3.0,281,32,2,20.0,60.0,-72.15678360927416,72.15678360927416,3.0,-7.901377858745224
1,7,32,3,25.0,353.3966654463739,225.0,80.0,0.06,9.253374314941793,351.0,0.020961658938711596,-31.603334553626098,-34.0,282,32,3,20.0,60.0,-31.603334553626098,31.603334553626098,34.0,-3.865060274822027
1,7,32,4,155.0,185.87501266912545,225.0,80.0,0.24,9.221751390902243,164.0,0.009089423604138539,30.875012669125454,9.0,283,32,4,20.0,60.0,30.875012669125454,30.875012669125454,9.0,-4.70064378268899
1,7,32,5,245.0,201.43195271123344,225.0,80.0,0.12,9.190403058479939,240.0,0.0018565672762592142,-43.568047288766564,-5.0,284,32,5,20.0,60.0,-43.568047288766564,43.568047288766564,5.0,-6.289026046781689
1,7,32,6,195.0,209.87197535999633,225.0,80.0,0.06,9.159326933311052,207.0,0.020867043096209018,14.871975359996327,12.0,285,32,6,20.0,60.0,14.871975359996327,14.871975359996327,12.0,-3.8695842499524824
1,7,32,7,275.0,255.419666614767,225.0,80.0,0.24,9.12852065173592,268.0,0.015941462645218864,-19.58033338523299,-7.0,286,32,7,20.0,60.0,-19.58033338523299,19.58033338523299,7.0,-4.138831850405688
1,7,32,8,225.0,234.98532320361085,225.0,80.0,0.06,9.09798187061927,225.0,0.01770066194577135,9.985323203610847,0.0,287,32,8,20.0,60.0,9.985323203610847,9.985323203610847,0.0,-4.034153242035466
1,7,32,9,255.0,244.53767962741043,225.0,80.0,0.06,9.06770826717199,243.0,0.02109005772949567,-10.462320372589573,-12.0,288,32,9,20.0,60.0,-10.462320372589573,10.462320372589573,12.0,-3.8589535472028498
1,7,33,1,215.0,209.46969616121032,225.0,80.0,0.06,5.611568585985866,218.0,0.01857737721642304,-5.530303838789678,3.0,289,33,1,80.0,0.0,-5.530303838789678,5.530303838789678,3.0,-3.9858107172171455
1,7,33,2,225.0,221.88334203531656,225.0,80.0,0.24,5.611568585985866,225.0,0.02081188736125656,-3.1166579646834407,0.0,290,33,2,80.0,0.0,-3.1166579646834407,3.1166579646834407,0.0,-3.8722309477705057
1,7,33,3,235.0,227.36640500484876,225.0,80.0,0.06,5.611568585985866,232.0,0.020374838558420955,-7.633594995151242,-3.0,291,33,3,80.0,0.0,-7.633594995151242,7.633594995151242,3.0,-3.8934545433996837
1,7,33,4,205.0,214.4518961426366,225.0,80.0,0.06,5.611568585985866,211.0,0.020729287536265496,9.451896142636599,6.0,292,33,4,80.0,0.0,9.451896142636599,9.451896142636599,6.0,-3.876207721853215
1,7,33,5,305.0,277.6297515567616,225.0,80.0,0.06,5.611568585985866,284.0,0.019684809408710775,-27.37024844323838,-21.0,293,33,5,80.0,0.0,-27.37024844323838,27.37024844323838,21.0,-3.927908036690164
1,7,33,6,175.0,179.63486902094013,225.0,80.0,0.12,5.611568585985866,182.0,0.020967346593111835,4.63486902094013,7.0,294,33,6,80.0,0.0,4.63486902094013,4.63486902094013,7.0,-3.8647889755454052
1,7,33,7,185.0,266.2415532926407,225.0,80.0,0.06,5.611568585985866,197.0,0.00037008863179662627,81.24155329264067,12.0,295,33,7,80.0,0.0,81.24155329264067,81.24155329264067,12.0,-7.901768035616134
1,7,33,8,235.0,235.73538316882843,225.0,80.0,0.24,5.611568585985866,234.0,0.021065409165535145,0.7353831688284345,-1.0,296,33,8,80.0,0.0,0.7353831688284345,0.7353831688284345,1.0,-3.860122959788452
1,7,33,9,25.0,58.11292680070415,225.0,80.0,0.12,5.611568585985866,21.0,0.0021659852150848957,33.112926800704145,-4.0,297,33,9,80.0,0.0,33.112926800704145,33.112926800704145,4.0,-6.134879956333886
1,7,34,1,315.0,309.2675721467956,225.0,40.0,0.06,4.597908305051526,296.0,0.015444910828941151,-5.732427853204399,-19.0,298,34,1,80.0,-40.0,-5.732427853204399,5.732427853204399,19.0,-4.170475726086261
1,7,34,2,235.0,220.49324919914116,225.0,40.0,0.06,4.596595911503174,232.0,0.016694538611293323,-14.506750800858839,-3.0,299,34,2,80.0,-40.0,-14.506750800858839,14.506750800858839,3.0,-4.092673642309031
1,7,34,3,195.0,162.44628151822823,225.0,40.0,0.06,4.5952949138733805,203.0,0.0015068204112107654,-32.55371848177177,8.0,300,34,3,80.0,-40.0,-32.55371848177177,32.55371848177177,8.0,-6.49775353617312
1,7,34,4,195.0,241.96209341378938,225.0,40.0,0.12,4.594005213207863,199.0,0.0011783634805001433,46.962093413789376,4.0,301,34,4,80.0,-40.0,46.962093413789376,46.962093413789376,4.0,-6.743628684046125
1,7,34,5,205.0,192.72455232413273,225.0,40.0,0.06,4.592726711411593,210.0,0.012437082833983495,-12.27544767586727,5.0,302,34,5,80.0,-40.0,-12.27544767586727,12.27544767586727,5.0,-4.387072718046189
1,7,34,6,215.0,243.79012228305658,225.0,40.0,0.06,4.591459311241327,218.0,0.00661554276951101,28.790122283056576,3.0,303,34,6,80.0,-40.0,28.790122283056576,28.790122283056576,3.0,-5.018333433456828
1,7,34,7,205.0,185.22409385840916,225.0,40.0,0.06,4.590202916298219,210.0,0.0072132657553460764,-19.775906141590838,5.0,304,34,7,80.0,-40.0,-19.775906141590838,19.775906141590838,5.0,-4.931833482198372
1,7,34,8,255.0,255.34139762413656,225.0,40.0,0.12,4.588957431020483,251.0,0.02047148887647606,0.3413976241365617,-4.0,305,34,8,80.0,-40.0,0.3413976241365617,0.3413976241365617,4.0,-3.8887221473923637
1,7,34,9,205.0,178.9253430936986,225.0,40.0,0.12,4.587722760676124,208.0,0.004908189698161013,-26.074656906301414,3.0,306,34,9,80.0,-40.0,-26.074656906301414,26.074656906301414,3.0,-5.316850102073343
1,7,35,1,235.0,320.7482987395551,225.0,10.0,0.12,18.618337835642123,231.0,0.00036163705965241343,85.74829873955508,-4.0,307,35,1,40.0,-30.0,85.74829873955508,85.74829873955508,4.0,-7.9248694467209795
1,7,35,2,215.0,230.76631632592247,225.0,10.0,0.06,18.63668587246109,221.0,0.017838455028231295,15.766316325922475,6.0,308,35,2,40.0,-30.0,15.766316325922475,15.766316325922475,6.0,-4.026398757136946
1,7,35,3,215.0,222.68672257862107,225.0,10.0,0.06,18.65487458760894,221.0,0.021071749270258677,7.686722578621072,6.0,309,35,3,40.0,-30.0,7.686722578621072,7.686722578621072,6.0,-3.8598220327678963
1,7,35,4,215.0,193.37058295078612,225.0,10.0,0.24,18.672905364524965,218.0,0.0073022304162855154,-21.629417049213885,3.0,310,35,4,40.0,-30.0,-21.629417049213885,21.629417049213885,3.0,-4.919575441017088
1,7,35,5,235.0,226.89067769662756,225.0,10.0,0.12,18.690779574635613,231.0,0.020544081837150993,-8.109322303372437,-4.0,311,35,5,40.0,-30.0,-8.109322303372437,8.109322303372437,4.0,-3.885182367976339
1,7,35,6,215.0,226.37642292134228,225.0,10.0,0.06,18.708498577458816,221.0,0.02010338448376686,11.376422921342282,6.0,312,35,6,40.0,-30.0,11.376422921342282,11.376422921342282,6.0,-3.9068670958148535
1,7,35,7,225.0,224.78043956959576,225.0,10.0,0.06,18.726063720707387,225.0,0.021178533597993186,-0.21956043040424333,0.0,313,35,7,40.0,-30.0,-0.21956043040424333,0.21956043040424333,0.0,-3.8547671764279743
1,7,35,8,235.0,218.77518452127924,225.0,10.0,0.12,18.743476340391542,231.0,0.016194184092234307,-16.224815478720757,-4.0,314,35,8,40.0,-30.0,-16.224815478720757,16.224815478720757,4.0,-4.123103107854318
1,7,35,9,225.0,216.88931977297491,225.0,10.0,0.12,18.760737760920502,225.0,0.018811969358556255,-8.110680227025085,0.0,315,35,9,40.0,-30.0,-8.110680227025085,8.110680227025085,0.0,-3.973261943725016
1,8,36,1,265.0,269.5208391021979,225.0,40.0,0.24,6.559792132801901,261.0,0.018582764177423244,4.520839102197897,-4.0,316,36,1,10.0,30.0,4.520839102197897,4.520839102197897,4.0,-3.985520785002903
1,8,36,2,195.0,192.1162231929543,225.0,40.0,0.06,6.541444095982936,205.0,0.015723437469002715,-2.883776807045706,10.0,317,36,2,10.0,30.0,-2.883776807045706,2.883776807045706,10.0,-4.152602847373927
1,8,36,3,205.0,223.2682157117917,225.0,40.0,0.06,6.5232553808350815,212.0,0.01685744643122019,18.268215711791697,7.0,318,36,3,10.0,30.0,18.268215711791697,18.268215711791697,7.0,-4.082962795102233
1,8,36,4,235.0,254.01380968145907,225.0,40.0,0.06,6.505224603919057,232.0,0.008994543681528818,19.013809681459065,-3.0,319,36,4,10.0,30.0,19.013809681459065,19.013809681459065,3.0,-4.71113714310228
1,8,36,5,215.0,233.52975005533096,225.0,40.0,0.24,6.487350393808411,216.0,0.012245083564708981,18.529750055330965,1.0,320,36,5,10.0,30.0,18.529750055330965,18.529750055330965,1.0,-4.402630764206928
1,8,36,6,225.0,210.10774378453706,225.0,40.0,0.06,6.46963139098521,225.0,0.014239554864576984,-14.892256215462936,0.0,321,36,6,10.0,30.0,-14.892256215462936,14.892256215462936,0.0,-4.25173163299694
1,8,36,7,155.0,178.81299160784116,225.0,40.0,0.06,6.452066247736637,176.0,0.02087968634389179,23.812991607841155,21.0,322,36,7,10.0,30.0,23.812991607841155,23.812991607841155,21.0,-3.868978537924791
1,8,36,8,205.0,217.16503295265275,225.0,40.0,0.06,6.434653628052481,211.0,0.019776253560361327,12.165032952652751,6.0,323,36,8,10.0,30.0,12.165032952652751,12.165032952652751,6.0,-3.92327337616884
1,8,36,9,265.0,271.21131482787,225.0,40.0,0.24,6.41739220752352,261.0,0.017556481016242333,6.211314827870012,-4.0,324,36,9,10.0,30.0,6.211314827870012,6.211314827870012,4.0,-4.042332108565765
1,8,37,1,235.0,253.90966907196366,225.0,80.0,0.06,5.460428788253891,232.0,0.009065689270043812,18.909669071963663,-3.0,325,37,1,40.0,40.0,18.909669071963663,18.909669071963663,3.0,-4.70325840125736
1,8,37,2,185.0,312.0386589644521,225.0,80.0,0.12,5.4617411818022426,191.0,0.00036151201729537653,127.03865896445211,6.0,326,37,2,40.0,40.0,127.03865896445211,127.03865896445211,6.0,-7.925215274053874
1,8,37,3,115.0,146.1215076390899,225.0,80.0,0.06,5.463042179432036,139.0,0.019328791098524548,31.121507639089913,24.0,327,37,3,40.0,40.0,31.121507639089913,31.121507639089913,24.0,-3.9461595278870645
1,8,37,4,205.0,189.45451764545373,225.0,80.0,0.06,5.4643318800975536,211.0,0.009316524442593633,-15.545482354546266,6.0,328,37,4,40.0,40.0,-15.545482354546266,15.545482354546266,6.0,-4.675965633719114
1,8,37,5,65.0,84.56040906476088,225.0,80.0,0.06,5.465610381893824,78.0,0.019597814797530696,19.560409064760876,13.0,329,37,5,40.0,40.0,19.560409064760876,19.560409064760876,13.0,-3.932337208883032
1,8,37,6,285.0,237.90346020145105,225.0,80.0,0.06,5.466877782064089,269.0,0.004033826793794844,-47.096539798548946,-16.0,330,37,6,40.0,40.0,-47.096539798548946,47.096539798548946,16.0,-5.513039776962191
1,8,37,7,265.0,261.36643371891813,225.0,80.0,0.06,5.468134177007197,254.0,0.019205750641475665,-3.633566281081869,-11.0,331,37,7,40.0,40.0,-3.633566281081869,3.633566281081869,11.0,-3.9525455322164813
1,8,37,8,35.0,24.678690768137034,225.0,80.0,0.12,5.4693796622849336,33.0,0.018695309667429636,-10.321309231862955,-2.0,332,37,8,40.0,40.0,-10.321309231862955,10.321309231862955,2.0,-3.979482606505723
1,8,37,9,265.0,254.13431388297744,225.0,80.0,0.24,5.470614332629292,261.0,0.019453699342389177,-10.865686117022562,-4.0,333,37,9,40.0,40.0,-10.865686117022562,10.865686117022562,4.0,-3.9397180294508
1,8,38,1,215.0,224.1885730826369,225.0,20.0,0.06,30.466097177733882,222.0,0.020997826967536447,9.188573082636907,7.0,334,38,1,80.0,-60.0,9.188573082636907,9.188573082636907,7.0,-3.863336324349264
1,8,38,2,225.0,229.06423144276275,225.0,20.0,0.12,30.49827652182445,225.0,0.02055775365452857,4.064231442762747,0.0,335,38,2,80.0,-60.0,4.064231442762747,4.064231442762747,0.0,-3.8845171024124894
1,8,38,3,225.0,307.41834565444094,225.0,20.0,0.24,30.5301764427306,225.0,0.00036209613547414396,82.41834565444094,0.0,336,38,3,80.0,-60.0,82.41834565444094,82.41834565444094,0.0,-7.923600813787206
1,8,38,4,205.0,214.6835924889661,225.0,20.0,0.12,30.56179936677015,215.0,0.02117654661939737,9.683592488966099,10.0,337,38,4,80.0,-60.0,9.683592488966099,9.683592488966099,10.0,-3.8548610012342115
1,8,38,5,235.0,231.7134236332143,225.0,20.0,0.06,30.59314769919245,228.0,0.02065926511713345,-3.2865763667857095,-7.0,338,38,5,80.0,-60.0,-3.2865763667857095,3.2865763667857095,7.0,-3.879591386245963
1,8,38,6,215.0,202.05476804972793,225.0,20.0,0.24,30.624223824361337,219.0,0.01268685491420833,-12.945231950272074,4.0,339,38,6,80.0,-60.0,-12.945231950272074,12.945231950272074,4.0,-4.36718886767307
1,8,38,7,235.0,201.81561193180465,225.0,20.0,0.06,30.65503010593647,228.0,0.006391961634105425,-33.18438806819535,-7.0,340,38,7,80.0,-60.0,-33.18438806819535,33.18438806819535,7.0,-5.052714072709922
1,8,38,8,235.0,206.21216101090621,225.0,20.0,0.06,30.68556888705312,228.0,0.009149251475249427,-28.787838989093785,-7.0,341,38,8,80.0,-60.0,-28.787838989093785,28.787838989093785,7.0,-4.694083209024668
1,8,38,9,225.0,213.8912156724872,225.0,20.0,0.06,30.7158424905004,225.0,0.01696533533345054,-11.108784327512808,0.0,342,38,9,80.0,-60.0,-11.108784327512808,11.108784327512808,0.0,-4.0765831147491
1,8,39,1,235.0,240.8996143521678,225.0,10.0,0.06,22.47536262732674,229.0,0.016422551946451525,5.899614352167788,-6.0,343,39,1,20.0,-10.0,5.899614352167788,5.899614352167788,6.0,-4.109099770075749
1,8,39,2,205.0,262.78866786372237,225.0,10.0,0.06,22.460218926506784,218.0,0.0009870980694328762,57.78866786372237,13.0,344,39,2,20.0,-10.0,57.78866786372237,57.78866786372237,13.0,-6.920741162339248
1,8,39,3,225.0,231.98635344822594,225.0,10.0,0.06,22.445206723118698,225.0,0.019395246345822157,6.986353448225941,0.0,345,39,3,20.0,-10.0,6.986353448225941,6.986353448225941,0.0,-3.942727276659029
1,8,39,4,225.0,208.4601100671935,225.0,10.0,0.06,22.430324875329653,225.0,0.012993897821095828,-16.53988993280649,0.0,346,39,4,20.0,-10.0,-16.53988993280649,16.53988993280649,0.0,-4.34327543009975
1,8,39,5,235.0,232.82800959774596,225.0,10.0,0.06,22.415572251221725,229.0,0.020627058397123588,-2.171990402254039,-6.0,347,39,5,20.0,-10.0,-2.171990402254039,2.171990402254039,6.0,-3.8811515506685295
1,8,39,6,215.0,235.3983236679661,225.0,10.0,0.06,22.400947728705773,221.0,0.014609622983693525,20.39832366796611,6.0,348,39,6,20.0,-10.0,20.39832366796611,20.39832366796611,6.0,-4.226074858912279
1,8,39,7,225.0,228.46862094101655,225.0,10.0,0.12,22.386450195436108,225.0,0.020724955376916036,3.468620941016553,0.0,349,39,7,20.0,-10.0,3.468620941016553,3.468620941016553,0.0,-3.8764167310672684
1,8,39,8,215.0,213.03158655134814,225.0,10.0,0.06,22.372078548725877,221.0,0.01888949197651254,-1.9684134486518587,6.0,350,39,8,20.0,-10.0,-1.9684134486518587,1.9684134486518587,6.0,-3.969149491609477
1,8,39,9,215.0,238.215332357164,225.0,10.0,0.06,22.3578316954632,221.0,0.012482519438020041,23.215332357163987,6.0,351,39,9,20.0,-10.0,23.215332357163987,23.215332357163987,6.0,-4.383426058369008
1,8,40,1,295.0,284.82603859995686,225.0,80.0,0.24,7.573452413736241,287.0,0.02100024556390612,-10.17396140004314,-8.0,352,40,1,10.0,70.0,-10.17396140004314,10.17396140004314,8.0,-3.8632211478077436
1,8,40,2,345.0,2.147285835021448,225.0,80.0,0.24,7.556416770465628,337.0,0.006990671002114583,17.14728583502142,-8.0,353,40,2,10.0,70.0,17.14728583502142,17.14728583502142,8.0,-4.963178732763549
1,8,40,3,85.0,87.45575174792522,225.0,80.0,0.24,7.539529052947568,91.0,0.02070511662122197,2.4557517479252056,6.0,354,40,3,10.0,70.0,2.4557517479252056,2.4557517479252056,6.0,-3.8773744294855224
1,8,40,4,325.0,316.6690786290079,225.0,80.0,0.06,7.52278797669706,294.0,0.008553091578637399,-8.330921370992087,-31.0,355,40,4,10.0,70.0,-8.330921370992087,8.330921370992087,31.0,-4.761462473245982
1,8,40,5,265.0,239.32287573602267,225.0,80.0,0.06,7.5061922683826845,251.0,0.016577131704181885,-25.677124263977333,-14.0,356,40,5,10.0,70.0,-25.677124263977333,25.677124263977333,14.0,-4.099731141575983
1,8,40,6,275.0,251.7724369765356,225.0,80.0,0.06,7.489740665729749,258.0,0.01974866057219953,-23.2275630234644,-17.0,357,40,6,10.0,70.0,-23.2275630234644,23.2275630234644,17.0,-3.9246696090639652
1,8,40,7,225.0,246.0320981739148,225.0,80.0,0.24,7.473431917424284,225.0,0.009675262698223918,21.03209817391479,0.0,358,40,7,10.0,70.0,21.03209817391479,21.03209817391479,0.0,-4.638182888163702
1,8,40,8,105.0,132.09685300166848,225.0,80.0,0.06,7.457264783017864,139.0,0.019435642099351856,27.096853001668478,34.0,359,40,8,10.0,70.0,27.096853001668478,27.096853001668478,34.0,-3.940646676924148
1,8,40,9,125.0,145.89404631058272,225.0,80.0,0.12,7.441238032833263,139.0,0.01944003631639813,20.894046310582723,14.0,360,40,9,10.0,70.0,20.894046310582723,20.894046310582723,14.0,-3.940420611824113
2,1,1,1,245.0,108.22095621375144,225.0,10.0,0.12,3.0210584582246502,226.0,0.0003480266978007277,-136.77904378624856,-19.0,1,41,1,,,-136.77904378624856,136.77904378624856,19.0,-7.963231363314278
2,1,1,2,215.0,248.9176166396117,225.0,10.0,0.06,3.0210584582246502,225.0,0.0027927235012079102,33.91761663961171,10.0,2,41,2,,,33.91761663961171,33.91761663961171,10.0,-5.880737993980887
2,1,1,3,225.0,224.4170140471842,225.0,10.0,0.12,3.0210584582246502,225.0,0.03377872192155533,-0.5829859528157897,0.0,3,41,3,,,-0.5829859528157897,0.5829859528157897,0.0,-3.387924203677781
2,1,1,4,225.0,233.45119277230793,225.0,10.0,0.12,3.0210584582246502,225.0,0.024397392686359966,8.451192772307934,0.0,4,41,4,,,8.451192772307934,8.451192772307934,0.0,-3.7132790095090042
2,1,1,5,235.0,203.6077383064431,225.0,10.0,0.12,3.0210584582246502,225.0,0.004449314154544739,-31.39226169355689,-10.0,5,41,5,,,-31.39226169355689,31.39226169355689,10.0,-5.415005317256308
2,1,1,6,235.0,227.27370577723835,225.0,10.0,0.06,3.0210584582246502,225.0,0.033037639693866805,-7.726294222761652,-10.0,6,41,6,,,-7.726294222761652,7.726294222761652,10.0,-3.410107770718125
2,1,1,7,245.0,222.79998672672104,225.0,10.0,0.12,3.0210584582246502,226.0,0.03227751628415841,-22.200013273278955,-19.0,7,41,7,,,-22.200013273278955,22.200013273278955,19.0,-3.433384381410581
2,1,1,8,215.0,218.78945328854462,225.0,10.0,0.24,3.0210584582246502,219.0,0.033824616858998305,3.789453288544621,4.0,8,41,8,,,3.789453288544621,3.789453288544621,4.0,-3.3865664321439595
2,1,1,9,215.0,226.50648869777163,225.0,10.0,0.06,3.0210584582246502,225.0,0.03348062747870399,11.50648869777163,10.0,9,41,9,,,11.50648869777163,11.50648869777163,10.0,-3.396788291639716
2,1,1,10,225.0,226.45284860290897,225.0,10.0,0.12,3.0210584582246502,225.0,0.03350504809797324,1.452848602908972,0.0,10,41,10,,,1.452848602908972,1.452848602908972,0.0,-3.3960591620118987
2,1,2,1,145.0,218.11733602256078,225.0,80.0,0.06,1.149887833357585,220.0,0.03328515124745707,73.11733602256078,75.0,11,42,1,10.0,70.0,73.11733602256078,73.11733602256078,75.0,-3.4026438899272637
2,1,2,2,125.0,216.46403454493333,225.0,80.0,0.06,1.1489097726235697,220.0,0.03194405373620758,91.46403454493333,95.0,12,42,2,10.0,70.0,91.46403454493333,91.46403454493333,95.0,-3.4437692270222944
2,1,2,3,195.0,203.32135444839042,225.0,80.0,0.24,1.1479561269167249,201.0,0.033004441062394724,8.321354448390423,6.0,13,42,3,10.0,70.0,8.321354448390423,8.321354448390423,6.0,-3.4111131489220914
2,1,2,4,215.0,173.89147365029402,225.0,80.0,0.12,1.1470262867722893,224.0,0.0003486257389104908,-41.10852634970598,9.0,14,42,4,10.0,70.0,-41.10852634970598,41.10852634970598,9.0,-7.9615115925194315
2,1,2,5,215.0,208.25480312916707,225.0,80.0,0.06,1.1461196579393818,224.0,0.011018404753872174,-6.7451968708329275,9.0,15,42,5,10.0,70.0,-6.7451968708329275,6.7451968708329275,9.0,-4.508188244912743
2,1,2,6,175.0,223.06893988210993,225.0,80.0,0.06,1.1452356610012215,221.0,0.03317282188139473,48.06893988210993,46.0,16,42,6,10.0,70.0,48.06893988210993,48.06893988210993,46.0,-3.406024356340687
2,1,2,7,185.0,179.63309210355615,225.0,80.0,0.24,1.14437373100483,192.0,0.01685617851265941,-5.366907896443848,7.0,17,42,7,10.0,70.0,-5.366907896443848,5.366907896443848,7.0,-4.083038012084298
2,1,2,8,235.0,236.40196493043982,225.0,80.0,0.06,1.1435333170999746,226.0,0.020638701647053972,1.4019649304398172,-9.0,18,42,8,10.0,70.0,1.4019649304398172,1.4019649304398172,9.0,-3.880587245044356
2,1,2,10,325.0,226.94464426666886,225.0,80.0,0.12,1.1419149025742057,232.0,0.030088093841675944,-98.05535573333114,-93.0,19,42,10,10.0,70.0,-98.05535573333114,98.05535573333114,93.0,-3.5036257389118948
2,1,3,1,215.0,210.13523498419497,225.0,20.0,0.06,15.045722557340884,225.0,0.012422453589335452,-4.864765015805034,10.0,20,43,1,80.0,-60.0,-4.864765015805034,4.864765015805034,10.0,-4.388249670511243
2,1,3,2,215.0,237.00513679530104,225.0,20.0,0.12,15.053006388879835,225.0,0.01754056340126446,22.00513679530104,10.0,21,43,2,80.0,-60.0,22.00513679530104,22.00513679530104,10.0,-4.043239171615285
2,1,3,3,225.0,257.5870075982856,225.0,20.0,0.12,15.060108396388086,225.0,0.0006241529753410492,32.587007598285595,0.0,22,43,3,80.0,-60.0,32.587007598285595,32.587007598285595,0.0,-7.379115066849739
2,1,3,4,205.0,215.0141871691528,225.0,20.0,0.06,15.067033118682598,225.0,0.021449409326144652,10.014187169152791,20.0,23,43,4,80.0,-60.0,10.014187169152791,10.014187169152791,20.0,-3.8420581712299415
2,1,3,5,195.0,207.7390776033505,225.0,20.0,0.06,15.073784981279253,225.0,0.008834256539752554,12.739077603350495,30.0,24,43,5,80.0,-60.0,12.739077603350495,12.739077603350495,30.0,-4.729118326185019
2,1,3,6,205.0,235.86962975601352,225.0,20.0,0.12,15.080368299221151,225.0,0.01972814589229424,30.869629756013524,20.0,25,43,6,80.0,-60.0,30.869629756013524,30.869629756013524,20.0,-3.9257089373982064
2,1,3,7,205.0,239.4217073216679,225.0,20.0,0.12,15.086787279836301,225.0,0.013163698473009473,34.421707321667895,20.0,26,43,7,80.0,-60.0,34.421707321667895,34.421707321667895,20.0,-4.3302923535865405
2,1,3,8,245.0,228.3286507157508,225.0,20.0,0.24,15.093046025426494,230.0,0.033400158995186655,-16.671349284249203,-15.0,27,43,8,80.0,-60.0,-16.671349284249203,16.671349284249203,15.0,-3.399194618675883
2,1,3,9,225.0,284.76570672364545,225.0,20.0,0.12,15.099148535889027,225.0,0.0003480356829146653,59.76570672364545,0.0,28,43,9,80.0,-60.0,59.76570672364545,59.76570672364545,0.0,-7.963205546335263
2,1,3,10,245.0,226.8462768186463,225.0,20.0,0.12,15.105098711273003,225.0,0.033305899658479104,-18.153723181353712,-20.0,29,43,10,80.0,-60.0,-18.153723181353712,18.153723181353712,20.0,-3.40202073076665
2,1,4,1,185.0,225.53918726024284,225.0,40.0,0.12,0.7816459218008782,219.0,0.02780914119232118,40.53918726024284,34.0,30,44,1,20.0,20.0,40.53918726024284,40.53918726024284,34.0,-3.5823904924672823
2,1,4,2,155.0,196.37789471794673,225.0,40.0,0.12,0.7740375721568323,216.0,0.006051960819437565,41.37789471794673,61.0,31,44,2,20.0,20.0,41.37789471794673,41.37789471794673,61.0,-5.107372957062846
